"argument_name","description","default_value","source_file","is_involved","recommended_value","reason"
"is_perfetto_build_generator","All the tools/gen_* scripts set this to true. This is mainly used to locate","false","//gn","否","保持默认","不需要测试/基准测试功能"
"is_perfetto_embedder","This is for override via `gn args` (e.g. for tools/gen_xxx). Embedders based on GN (e.g. v8) should NOT set this and instead directly sets perfetto_build_with_embedder=true in their GN files.","false","//third_party/perfetto/gn/perfetto.gni:87","否","保持默认","不需要测试/基准测试功能"
"is_reven","Refers to the separate branding required for the reven build.","false","//build/config/chromeos/args.gni:40","否","保持默认","与需求无关，使用默认值"
"is_skylab","Determines if we run the test in skylab, aka the CrOS labs.","false","//build/config/chromeos/args.gni:29","否","保持默认","与需求无关，使用默认值"
"is_tsan","Compile for Thread Sanitizer to find threading bugs.","false","//build/config/sanitizers/sanitizers.gni:28","否","保持默认","与需求无关，使用默认值"
"is_ubsan","Compile for Undefined Behaviour Sanitizer to find various types of undefined behaviour (excludes vptr checks).","false","//build/config/sanitizers/sanitizers.gni:32","否","保持默认","与需求无关，使用默认值"
"is_ubsan_no_recover","Halt the program if a problem is detected.","false","//build/config/sanitizers/sanitizers.gni:35","否","保持默认","与需求无关，使用默认值"
"is_ubsan_null","Compile for Undefined Behaviour Sanitizer's null pointer checks.","false","//build/config/sanitizers/sanitizers.gni:38","否","保持默认","与需求无关，使用默认值"
"is_ubsan_security","Enables core ubsan security features. Will later be removed once it matches is_ubsan.","false","//build/config/sanitizers/sanitizers.gni:82","否","保持默认","与需求无关，使用默认值"
"is_ubsan_vptr","Compile for Undefined Behaviour Sanitizer's vptr checks.","false","//build/config/sanitizers/sanitizers.gni:118","否","保持默认","与需求无关，使用默认值"
"is_unsafe_developer_build","Unsafe developer build. Has developer-friendly features that may weaken or disable security measures like sandboxing or ASLR. IMPORTANT: Unsafe developer builds should never be distributed to end users.","true","//base/BUILD.gn:60","否","保持默认","与需求无关，使用默认值"
"is_win_arm64","Currently Windows on Arm doesn't support OpenGL or Vulkan.","false","//third_party/angle/gni/angle.gni:123","否","保持默认","仅支持Linux平台，此参数不适用"
"jsoncpp_no_deprecated_declarations","Allow individual projects to remove the warning suppression by overriding this in their .gn file or through custom args.gn See crbug.com/983223","true","//third_party/jsoncpp/BUILD.gn:11","否","保持默认","与需求无关，使用默认值"
"ldso_path","","""""","//build/config/gcc/BUILD.gn:20","否","保持默认","与需求无关，使用默认值"
"libcxx_is_shared","WARNING: Setting this to a non-default value is highly discouraged. If true, libc++ will be built as a shared library; otherwise libc++ will be linked statically. Setting this to something other than the default is unsupported and can be broken by libc++ rolls. Note that if this is set to true, you must also set libcxx_abi_unstable=false, which is bad for performance and memory use.","false","//build/config/c++/c++.gni:55","否","保持默认","与需求无关，使用默认值"
"libcxx_natvis_include","Builds libcxx Natvis into the symbols for type visualization. Set to false to workaround http://crbug.com/966676 and http://crbug.com/966687.","true","//build/config/c++/c++.gni:30","否","保持默认","与需求无关，使用默认值"
"libcxx_revision","Used to cause full rebuilds on libc++ rolls. This should be kept in sync with the libcxx_revision vars in //DEPS.","""88bf4070487fbe9020697a2281743b91e5e29bef""","//buildtools/deps_revisions.gni:8","否","保持默认","与需求无关，使用默认值"
"libyuv_disable_jpeg","","false","//third_party/libyuv/libyuv.gni:15","否","保持默认","与需求无关，使用默认值"
"libyuv_include_tests","","false","//third_party/libyuv/libyuv.gni:14","否","保持默认","不需要测试/基准测试功能"
"libyuv_symbols_visible","When building a shared library using a target in WebRTC or Chromium projects that depends on libyuv, setting this flag to true makes libyuv symbols visible inside that library.","false","//third_party/libyuv/BUILD.gn:19","否","保持默认","与需求无关，使用默认值"
"libyuv_use_absl_flags","Set to false to disable building with absl flags.","true","//third_party/libyuv/BUILD.gn:14","否","保持默认","与需求无关，使用默认值"
"libyuv_use_mmi","","false","//third_party/libyuv/libyuv.gni:22","否","保持默认","与需求无关，使用默认值"
"libyuv_use_msa","","false","//third_party/libyuv/libyuv.gni:20","否","保持默认","与需求无关，使用默认值"
"libyuv_use_neon","","false","//third_party/libyuv/libyuv.gni:17","否","保持默认","与需求无关，使用默认值"
"limit_android_deps","Limits the defined //third_party/android_deps targets to only ""buildCompile"" and ""buildCompileNoDeps"" targets. This is useful for third-party repositories which do not use JUnit tests. For instance, limit_android_deps == true removes ""gn gen"" requirement for","false","//build_overrides/build.gni:35","否","保持默认","仅支持Linux平台，此参数不适用"
"link_pulseaudio","Allows distributions to link pulseaudio directly (DT_NEEDED) instead of using dlopen. This helps with automated detection of ABI mismatches and prevents silent errors.","false","//media/media_options.gni:23","否","保持默认","与需求无关，使用默认值"
"lld_path","This allows overriding the location of lld.","""../../third_party/llvm-build/Release+Asserts/bin""","//build/config/compiler/BUILD.gn:50","否","保持默认","与需求无关，使用默认值"
"llvm_force_head_revision","If this is set to true, we use the revision in the llvm repo to determine the CLANG_REVISION to use, instead of the version hard-coded into conjunction with setting the llvm_force_head_revision DEPS variable when","false","//build/toolchain/toolchain.gni:18","否","保持默认","与需求无关，使用默认值"
"mac_sdk_min","","""10.15""","//build/config/mac/mac_sdk_overrides.gni:12","否","保持默认","仅支持Linux平台，此参数不适用"
"make_partition_alloc_standalone","","false","//base/allocator/partition_allocator/partition_alloc.gni:6","否","保持默认","与需求无关，使用默认值"
"mbi_mode","Whether or not MBI mode (Multiple Blink Isolates) should be enabled, depending on the build argument.","true","//content/common/features.gni:18","否","保持默认","与需求无关，使用默认值"
"media_clock_monotonic_raw","unified flag to pick monotonic_clock OR monotonic_clock_raw","true","//chromecast/chromecast.gni:82","否","保持默认","与需求无关，使用默认值"
"media_use_ffmpeg","Enable usage of FFmpeg within the media library. Used for most software based decoding, demuxing, and sometimes optimized FFTs. If disabled, implementors must provide their own demuxers and decoders.","true","//media/media_options.gni:28","是","true","FFmpeg解码支持"
"media_use_libvpx","Enable usage of libvpx within the media library. Used for software based decoding of VP9 and VP8A type content.","true","//media/media_options.gni:32","否","保持默认","与需求无关，使用默认值"
"media_use_openh264","Enable usage of OpenH264 within the media library. Used for software based encoding of H264 content.","true","//media/media_options.gni:42","否","保持默认","与需求无关，使用默认值"
"mips_use_mmi","MIPS MultiMedia Instruction compilation flag.","false","//build/config/mips.gni:13","否","保持默认","与需求无关，使用默认值"
"mixer_in_cast_shell","If true, the mixer will be instantiated inside cast_shell. When false, the mixer is expected to be running in another process.","true","//chromecast/chromecast.gni:55","否","保持默认","与需求无关，使用默认值"
"mojo_media_host","The process that the mojo MediaService runs in. By default, all services registered in |mojo_media_services| are hosted in the MediaService, with the exception that when |enable_library_cdms| is true, the ""cdm"" service will run in a separate CdmService in the CDM (utility) process, while other by ""mojo_media_host"". Valid options are:","""gpu""","//media/media_options.gni:287","否","保持默认","与需求无关，使用默认值"
"mojo_media_services","A list of mojo media services that should be used in the media pipeline. Valid entries in the list are:","[""video_decoder"", ""cdm""]","//media/media_options.gni:275","否","保持默认","与需求无关，使用默认值"
"mojom_message_id_salt_path","The path to a file whose contents can be used as the basis for a message ID scrambling salt.","""//chrome/VERSION""","//mojo/public/tools/bindings/mojom.gni:116","否","保持默认","与需求无关，使用默认值"
"monolithic_binaries","Only for local development. When true the binaries (perfetto, traced, ...) are monolithic and don't use a common shared library. This is mainly to avoid LD_LIBRARY_PATH dances when testing locally. On Windows we default to monolithic executables, because pairing dllexport/import adds extra complexity for little benefit. Te only reason for monolithic_binaries=false is saving binary size, which matters mainly on Android. See also comments on PERFETTO_EXPORT_ENTRYPOINT in compiler.h.","false","//third_party/perfetto/gn/perfetto.gni:214","否","保持默认","与需求无关，使用默认值"
"msan_track_origins","Track where uninitialized memory originates from. From fastest to slowest: chain of stores leading from allocation site to use site.","2","//build/config/sanitizers/sanitizers.gni:43","否","保持默认","与需求无关，使用默认值"
"msvc_use_sse2","Enable SSE2 for MSVC builds. Ignored if it's not a MSVC build.","true","//third_party/pdfium/pdfium.gni:69","否","保持默认","与需求无关，使用默认值"
"nacl_sdk_untrusted","Build the nacl SDK untrusted components. This is disabled by default since not all NaCl untrusted compilers are in goma (e.g arm-nacl-glibc)","false","//native_client_sdk/src/BUILD.gn:14","否","保持默认","与需求无关，使用默认值"
"ndk_api_level_at_least_26","","false","//third_party/angle/gni/angle.gni:102","否","保持默认","与需求无关，使用默认值"
"needs_gomacc_path_arg","This flag is for ChromeOS compiler wrapper. By passing gomacc path via cmd-line arg, ChromeOS' compiler wrapper invokes gomacc inside it.","false","//build/toolchain/goma.gni:14","否","保持默认","仅支持Linux平台，此参数不适用"
"optimize_for_fuzzing","Optimize for coverage guided fuzzing (balance between speed and number of branches). Can be also used to remove non-determinism and other issues.","false","//build/config/sanitizers/sanitizers.gni:90","否","保持默认","与需求无关，使用默认值"
"optimize_for_size","If true, optimize for size. Default to favoring speed over size for platforms not listed below.","false","//build/config/compiler/compiler.gni:138","否","保持默认","与需求无关，使用默认值"
"optimize_webui","Optimize parts of Chrome's UI written with web technologies (HTML/CSS/JS) for runtime performance purposes. This does more work at compile time for speed benefits at runtime (so we skip in debug builds).","true","//ui/webui/webui_features.gni:11","否","保持默认","与需求无关，使用默认值"
"optional_trace_events_enabled","","true","//base/trace_event/tracing.gni:20","否","保持默认","与需求无关，使用默认值"
"ozone_auto_platforms","Select platforms automatically. Turn this off for manual control.","true","//build/config/ozone.gni:21","否","保持默认","与需求无关，使用默认值"
"ozone_extra_path","tree ozone platforms.","""//build/config/ozone_extra.gni""","//build/config/ozone.gni:18","否","保持默认","与需求无关，使用默认值"
"ozone_platform","","""x11""","//build/config/ozone.gni:91","是","""headless""","指定headless平台，无GPU渲染"
"ozone_platform_cast","Compile the 'cast' platform.","false","//build/config/ozone.gni:43","否","保持默认","与需求无关，使用默认值"
"ozone_platform_drm","Compile the 'drm' platform.","false","//build/config/ozone.gni:46","否","保持默认","与需求无关，使用默认值"
"ozone_platform_flatland","Compile the 'flatland' platform.","false","//build/config/ozone.gni:55","否","保持默认","与需求无关，使用默认值"
"ozone_platform_gbm","TODO(petermcneeley): Backwards compatiblity support for VM images. Remove when deprecated. (https://crbug.com/1122009)","-1","//build/config/ozone.gni:25","否","保持默认","与需求无关，使用默认值"
"ozone_platform_headless","","true","//build/config/ozone.gni:66","是","true","启用headless Ozone平台"
"ozone_platform_scenic","Compile the 'scenic' platform.","false","//build/config/ozone.gni:52","否","保持默认","与需求无关，使用默认值"
"ozone_platform_wayland","","true","//build/config/ozone.gni:92","是","false","禁用Wayland Ozone平台"
"ozone_platform_x11","","true","//build/config/ozone.gni:93","是","false","禁用X11 Ozone平台"
"pdf_bundle_freetype","Build PDFium either:","false","//third_party/pdfium/pdfium.gni:16","否","保持默认","与需求无关，使用默认值"
"pdf_enable_click_logging","Generate logging messages for click events that reach PDFium","false","//third_party/pdfium/pdfium.gni:19","否","保持默认","与需求无关，使用默认值"
"pdf_enable_v8","Build PDFium either with or without v8 support.","true","//third_party/pdfium/pdfium.gni:22","否","保持默认","与需求无关，使用默认值"
"pdf_enable_xfa","Build PDFium either with or without XFA Forms support.","true","//third_party/pdfium/pdfium.gni:25","否","保持默认","与需求无关，使用默认值"
"pdf_enable_xfa_bmp","If XFA, also support bmp codec. Ignored if not XFA.","true","//third_party/pdfium/pdfium.gni:28","否","保持默认","与需求无关，使用默认值"
"pdf_enable_xfa_gif","If XFA, also support gif codec. Ignored if not XFA.","true","//third_party/pdfium/pdfium.gni:31","否","保持默认","与需求无关，使用默认值"
"pdf_enable_xfa_png","If XFA, also support png codec. Ignored if not XFA.","true","//third_party/pdfium/pdfium.gni:34","否","保持默认","与需求无关，使用默认值"
"pdf_enable_xfa_tiff","If XFA, also support tiff codec. Ignored if not XFA.","true","//third_party/pdfium/pdfium.gni:37","否","保持默认","与需求无关，使用默认值"
"pdf_is_complete_lib","Build a complete static library","false","//third_party/pdfium/pdfium.gni:51","否","保持默认","与需求无关，使用默认值"
"pdf_is_standalone","Build PDFium standalone","false","//third_party/pdfium/pdfium.gni:48","否","保持默认","与需求无关，使用默认值"
"pdf_use_skia","Build PDFium against Skia (experimental) rather than AGG. Use Skia to draw everything.","false","//third_party/pdfium/pdfium.gni:41","否","保持默认","与需求无关，使用默认值"
"pdf_use_skia_paths","Build PDFium against Skia (experimental) rather than AGG. Use Skia to draw paths.","false","//third_party/pdfium/pdfium.gni:45","否","保持默认","与需求无关，使用默认值"
"perfetto_build_with_android","The Android blueprint file generator set this to true (as well as is_perfetto_build_generator). This is just about being built in the Android tree (AOSP and internal) and is NOT related with the target OS. In standalone Android builds and Chromium Android builds, this is false.","false","//third_party/perfetto/gn/perfetto.gni:78","否","保持默认","不需要测试/基准测试功能"
"perfetto_enable_git_rev_version_header","","false","//third_party/perfetto/gn/perfetto.gni:249","否","保持默认","不需要测试/基准测试功能"
"perfetto_force_dcheck","Whether DCHECKs should be enabled or not. Values: ""on"" | ""off"" | """". By default ("""") DCHECKs are enabled only: See base/logging.h for the implementation of all this.","""""","//third_party/perfetto/gn/perfetto.gni:229","否","保持默认","不需要测试/基准测试功能"
"perfetto_force_dlog","Whether DLOG should be enabled on debug builds (""""), all builds (""on""), or none (""off""). We disable it by default for embedders to avoid spamming their console.","""off""","//third_party/perfetto/gn/perfetto.gni:219","否","保持默认","不需要测试/基准测试功能"
"perfetto_use_system_protobuf","Used by CrOS system builds. Uses the system version of protobuf from /usr/include instead of the hermetic one.","false","//third_party/perfetto/gn/perfetto.gni:318","否","保持默认","不需要测试/基准测试功能"
"perfetto_use_system_zlib","","false","//third_party/perfetto/gn/perfetto.gni:320","否","保持默认","不需要测试/基准测试功能"
"perfetto_verbose_logs_enabled","","false","//third_party/perfetto/gn/perfetto.gni:263","否","保持默认","不需要测试/基准测试功能"
"pgo_data_path","When using chrome_pgo_phase = 2, read profile data from this path.","""""","//build/config/compiler/pgo/pgo.gni:32","否","保持默认","与需求无关，使用默认值"
"pkg_config","A pkg-config wrapper to call instead of trying to find and call the right pkg-config directly. Wrappers like this are common in cross-compilation environments. Leaving it blank defaults to searching PATH for 'pkg-config' and relying on the sysroot mechanism to find the right .pc files.","""""","//build/config/linux/pkg_config.gni:33","否","保持默认","与需求无关，使用默认值"
"print_unsymbolized_stack_traces","Stack traces will not include function names. Instead they will contain file and offset information that can be used with tools/valgrind/asan/asan_symbolize.py. By piping stderr through this script, and also enabling symbol_level = 2, you can get much more detailed stack traces with file names and line numbers, even in non-ASAN builds.","false","//base/third_party/symbolize/BUILD.gn:13","否","保持默认","与需求无关，使用默认值"
"proprietary_codecs","Enables proprietary codecs and demuxers; e.g. H264, AAC, MP3, and MP4. We always build Google Chrome and Chromecast with proprietary codecs. Note: this flag is used by WebRTC which is DEPSed into Chrome. Moving it out of //build will require using the build_overrides directory. Do not add any other conditions to the following line. TODO(crbug.com/1314528): Remove chromecast-related conditions and force builds to explicitly specify this.","true","//build/config/features.gni:31","是","true","YouTube需要H264/AAC等专有编解码"
"put_ref_count_in_previous_slot","If BRP is enabled, additional options are available:","true","//base/allocator/allocator.gni:107","否","保持默认","与需求无关，使用默认值"
"rbe_cc_cfg_file","Set to the path of the RBE reclient configuration file.","""""","//build/toolchain/rbe.gni:20","否","保持默认","与需求无关，使用默认值"
"rbe_cfg_dir","The directory where the re-client configuration files are.","""../../buildtools/reclient_cfgs""","//build/toolchain/rbe.gni:17","否","保持默认","与需求无关，使用默认值"
"rbe_cros_cc_wrapper","Set to the path of the RBE recleint wrapper for ChromeOS.","""../../buildtools/reclient/rewrapper""","//build/toolchain/rbe.gni:23","否","保持默认","与需求无关，使用默认值"
"regenerate_x11_protos","","false","//ui/gfx/x/BUILD.gn:12","否","保持默认","与需求无关，使用默认值"
"remoting_use_wayland","Determines whether or not remoting should use wayland implementation to talk to remote host.","false","//remoting/build/config/remoting_features.gni:8","否","保持默认","与需求无关，使用默认值"
"remoting_webrtc_verbose_logging","Enabling this will cause WebRTC's LS_INFO and LS_VERBOSE (level 1) messages to appear in the debug log output. Note that WebRTC's separately filter LS_INFO and LS_VERBOSE messages (see third_party/webrtc_overrides/rtc_base/). So a separate GN option is provided here, to allow this logging to be quickly enabled for Debug or Release builds.","false","//remoting/build/config/remoting_logging.gni:13","否","保持默认","与需求无关，使用默认值"
"removed_rust_stdlib_libs","Any removed std rlibs in your Rust toolchain, relative to the standard Rust toolchain. Typically used with 'use_unverified_rust_toolchain' = true","[]","//build/config/rust.gni:48","否","保持默认","与需求无关，使用默认值"
"root_extra_deps","A list of extra dependencies to add to the root target. This allows a checkout to add additional targets without explicitly changing any checked- in files.","[]","//BUILD.gn:53","否","保持默认","与需求无关，使用默认值"
"rtc_audio_device_plays_sinus_tone","When set to true, replace the audio output with a sinus tone at 440Hz. The ADM will ask for audio data from WebRTC but instead of reading real audio samples from NetEQ, a sinus tone will be generated and replace the real audio samples.","false","//third_party/webrtc/webrtc.gni:191","否","保持默认","与需求无关，使用默认值"
"rtc_build_dcsctp","Enable the dcsctp backend for DataChannels and related unittests","true","//third_party/webrtc/webrtc.gni:307","否","保持默认","与需求无关，使用默认值"
"rtc_build_examples","Set this to false to skip building examples.","true","//third_party/webrtc/webrtc.gni:126","否","保持默认","与需求无关，使用默认值"
"rtc_build_json","Disable these to not build components which can be externally provided.","true","//third_party/webrtc/webrtc.gni:247","否","保持默认","与需求无关，使用默认值"
"rtc_build_libevent","","true","//third_party/webrtc/webrtc.gni:261","否","保持默认","与需求无关，使用默认值"
"rtc_build_libsrtp","","true","//third_party/webrtc/webrtc.gni:248","否","保持默认","与需求无关，使用默认值"
"rtc_build_libvpx","","true","//third_party/webrtc/webrtc.gni:249","否","保持默认","与需求无关，使用默认值"
"rtc_build_opus","","true","//third_party/webrtc/webrtc.gni:251","否","保持默认","与需求无关，使用默认值"
"rtc_build_ssl","","true","//third_party/webrtc/webrtc.gni:252","否","保持默认","与需求无关，使用默认值"
"rtc_build_tools","Set this to false to skip building tools.","true","//third_party/webrtc/webrtc.gni:129","否","保持默认","与需求无关，使用默认值"
"rtc_build_with_neon","","false","//third_party/webrtc/webrtc.gni:165","否","保持默认","与需求无关，使用默认值"
"rtc_builtin_ssl_root_certificates","Setting this to false will require the API user to pass in their own SSLCertificateVerifier to verify the certificates presented from a TLS-TURN server. In return disabling this saves around 100kb in the binary.","true","//third_party/webrtc/webrtc.gni:88","否","保持默认","与需求无关，使用默认值"
"rtc_disable_check_msg","Set this to true to disable detailed error message and logging for RTC_CHECKs.","false","//third_party/webrtc/webrtc.gni:295","否","保持默认","与需求无关，使用默认值"
"rtc_disable_logging","Set this to true to fully remove logging from WebRTC.","false","//third_party/webrtc/webrtc.gni:288","否","保持默认","与需求无关，使用默认值"
"rtc_disable_metrics","Set this to true to disable webrtc metrics.","false","//third_party/webrtc/webrtc.gni:298","否","保持默认","与需求无关，使用默认值"
"rtc_disable_trace_events","Set this to true to disable trace events.","false","//third_party/webrtc/webrtc.gni:291","否","保持默认","与需求无关，使用默认值"
"rtc_dlog_always_on","Setting this to true, will make RTC_DLOG() expand to log statements instead of being removed by the preprocessor. This is useful for example to be able to get RTC_DLOGs on a release build.","false","//third_party/webrtc/webrtc.gni:51","否","保持默认","与需求无关，使用默认值"
"rtc_enable_android_aaudio","Experimental: enable use of Android AAudio which requires Android SDK 26 or above and NDK r16 or above.","false","//third_party/webrtc/webrtc.gni:148","否","保持默认","仅支持Linux平台，此参数不适用"
"rtc_enable_avx2","","true","//third_party/webrtc/webrtc.gni:274","否","保持默认","与需求无关，使用默认值"
"rtc_enable_bwe_test_logging","Set this to true to enable BWE test logging.","false","//third_party/webrtc/webrtc.gni:123","否","保持默认","不需要测试/基准测试功能"
"rtc_enable_external_auth","Enable when an external authentication mechanism is used for performing packet authentication for RTP packets instead of libsrtp.","true","//third_party/webrtc/webrtc.gni:113","否","保持默认","与需求无关，使用默认值"
"rtc_enable_grpc","Enable gRPC used for negotiation in multiprocess tests","true","//third_party/webrtc/webrtc.gni:310","否","保持默认","与需求无关，使用默认值"
"rtc_enable_libevent","","true","//third_party/webrtc/webrtc.gni:260","否","保持默认","与需求无关，使用默认值"
"rtc_enable_objc_symbol_export","Setting this to true will make RTC_OBJC_EXPORT expand to code that will manage symbols visibility. By default, Obj-C/Obj-C++ symbols are exported if C++ symbols are but setting this arg to true while keeping rtc_enable_symbol_export=false will only export RTC_OBJC_EXPORT annotated symbols.","false","//third_party/webrtc/webrtc.gni:58","否","保持默认","与需求无关，使用默认值"
"rtc_enable_protobuf","Enables the use of protocol buffers for debug recordings.","true","//third_party/webrtc/webrtc.gni:241","否","保持默认","与需求无关，使用默认值"
"rtc_enable_sctp","Set this to disable building with support for SCTP data channels.","true","//third_party/webrtc/webrtc.gni:244","否","保持默认","与需求无关，使用默认值"
"rtc_enable_symbol_export","Setting this to true will make RTC_EXPORT (see rtc_base/system/rtc_export.h) expand to code that will manage symbols visibility.","false","//third_party/webrtc/webrtc.gni:44","否","保持默认","与需求无关，使用默认值"
"rtc_enable_win_wgc","When set to true, a capturer implementation that uses the Windows.Graphics.Capture APIs will be available for use. This introduces a dependency on the Win 10 SDK v10.0.17763.0.","false","//third_party/webrtc/webrtc.gni:226","否","保持默认","仅支持Linux平台，此参数不适用"
"rtc_exclude_audio_processing_module","Selects whether the audio processing module should be excluded.","false","//third_party/webrtc/webrtc.gni:120","否","保持默认","与需求无关，使用默认值"
"rtc_exclude_field_trial_default","When WebRTC is built as part of Chromium it should exclude the default implementation of field_trial unless it is building for NACL or Chromecast.","true","//third_party/webrtc/webrtc.gni:68","否","保持默认","与需求无关，使用默认值"
"rtc_exclude_metrics_default","Setting this to true will define WEBRTC_EXCLUDE_METRICS_DEFAULT which will tell the pre-processor to remove the default definition of symbols needed to use metrics. In that case a new implementation needs to be provided.","true","//third_party/webrtc/webrtc.gni:77","否","保持默认","与需求无关，使用默认值"
"rtc_exclude_system_time","Setting this to true will define WEBRTC_EXCLUDE_SYSTEM_TIME which will tell the pre-processor to remove the default definition of the SystemTimeNanos() which is defined in rtc_base/system_time.cc. In that case a new implementation needs to be provided.","true","//third_party/webrtc/webrtc.gni:83","否","保持默认","与需求无关，使用默认值"
"rtc_exclude_transient_suppressor","Set this to true to exclude the transient suppressor in the audio processing module from the build.","false","//third_party/webrtc/webrtc.gni:302","否","保持默认","与需求无关，使用默认值"
"rtc_include_builtin_audio_codecs","When set to false, builtin audio encoder/decoder factories and all the audio codecs they depend on will not be included in libwebrtc.{a|lib} WebRTC.framework)","true","//third_party/webrtc/webrtc.gni:207","否","保持默认","与需求无关，使用默认值"
"rtc_include_builtin_video_codecs","When set to false, builtin video encoder/decoder factories and all the video codecs they depends on will not be included in libwebrtc.{a|lib} WebRTC.framework)","true","//third_party/webrtc/webrtc.gni:213","否","保持默认","与需求无关，使用默认值"
"rtc_include_dav1d_in_internal_decoder_factory","Includes the dav1d decoder in the internal decoder factory when set to true.","true","//third_party/webrtc/webrtc.gni:229","否","保持默认","与需求无关，使用默认值"
"rtc_include_ilbc","Include the iLBC audio codec?","false","//third_party/webrtc/webrtc.gni:91","否","保持默认","与需求无关，使用默认值"
"rtc_include_internal_audio_device","Chromium uses its own IO handling, so the internal ADM is only built for standalone WebRTC.","false","//third_party/webrtc/webrtc.gni:269","是","false","禁用内部音频设备"
"rtc_include_opus","Disable this to avoid building the Opus audio codec.","true","//third_party/webrtc/webrtc.gni:94","否","保持默认","与需求无关，使用默认值"
"rtc_include_pulse_audio","Excluded in Chromium since its prerequisites don't require Pulse Audio.","false","//third_party/webrtc/webrtc.gni:265","是","false","禁用PulseAudio麦克风访问"
"rtc_include_tests","Set this to true to build the unit tests. Disabled when building with Chromium or Mozilla.","false","//third_party/webrtc/webrtc.gni:281","否","保持默认","不需要测试/基准测试功能"
"rtc_ios_macos_use_opengl_rendering","","true","//third_party/webrtc/webrtc.gni:201","否","保持默认","仅支持Linux平台，此参数不适用"
"rtc_jsoncpp_root","Used to specify an external Jsoncpp include path when not compiling the library that comes with WebRTC (i.e. rtc_build_json == 0).","""//third_party/jsoncpp/source/include""","//third_party/webrtc/webrtc.gni:105","否","保持默认","与需求无关，使用默认值"
"rtc_libvpx_build_vp9","","true","//third_party/webrtc/webrtc.gni:250","否","保持默认","与需求无关，使用默认值"
"rtc_link_pipewire","Set this to link PipeWire and required libraries directly instead of using the dlopen.","false","//third_party/webrtc/webrtc.gni:141","否","保持默认","与需求无关，使用默认值"
"rtc_opus_support_120ms_ptime","Enable this if the Opus version upon which WebRTC is built supports direct encoding of 120 ms packets.","true","//third_party/webrtc/webrtc.gni:98","否","保持默认","与需求无关，使用默认值"
"rtc_opus_variable_complexity","Enable this to let the Opus audio codec change complexity on the fly.","false","//third_party/webrtc/webrtc.gni:101","否","保持默认","与需求无关，使用默认值"
"rtc_prefer_fixed_point","Selects fixed-point code where possible.","false","//third_party/webrtc/webrtc.gni:158","否","保持默认","与需求无关，使用默认值"
"rtc_sanitize_coverage","Set to ""func"", ""block"", ""edge"" for coverage generation. At unit test runtime set UBSAN_OPTIONS=""coverage=1"". It is recommend to set include_examples=0. Use llvm's sancov -html-report for human readable reports. See http://clang.llvm.org/docs/SanitizerCoverage.html .","""""","//third_party/webrtc/webrtc.gni:155","否","保持默认","与需求无关，使用默认值"
"rtc_ssl_root","Used to specify an external OpenSSL include path when not compiling the library that comes with WebRTC (i.e. rtc_build_ssl == 0).","""""","//third_party/webrtc/webrtc.gni:109","否","保持默认","与需求无关，使用默认值"
"rtc_use_absl_mutex","Enable this flag to make webrtc::Mutex be implemented by absl::Mutex.","false","//third_party/webrtc/webrtc.gni:181","否","保持默认","与需求无关，使用默认值"
"rtc_use_dummy_audio_file_devices","By default, use normal platform audio support or dummy audio, but don't use file-based audio playout and record.","false","//third_party/webrtc/webrtc.gni:185","否","保持默认","与需求无关，使用默认值"
"rtc_use_h264","","true","//third_party/webrtc/webrtc.gni:178","否","保持默认","与需求无关，使用默认值"
"rtc_use_pipewire","Set this to use PipeWire on the Wayland display server. By default it's only enabled on desktop Linux (excludes ChromeOS) and only when using the sysroot as PipeWire is not available in older and supported Ubuntu and Debian distributions.","true","//third_party/webrtc/webrtc.gni:138","是","false","禁用PipeWire摄像头/麦克风访问"
"rtc_use_x11","Set this to false to skip building code that requires X11.","true","//third_party/webrtc/webrtc.gni:132","否","保持默认","与需求无关，使用默认值"
"rtc_use_x11_extensions","Set this to false to skip building code that also requires X11 extensions such as Xdamage, Xfixes.","true","//third_party/webrtc/webrtc.gni:285","否","保持默认","与需求无关，使用默认值"
"rtc_win_undef_unicode","When set to true and in a standalone build, it will undefine UNICODE and toolchain). This is only needed for testing purposes, WebRTC wants to be sure it doesn't assume /DUNICODE and /D_UNICODE but that it explicitly uses wide character functions.","false","//third_party/webrtc/webrtc.gni:221","否","保持默认","仅支持Linux平台，此参数不适用"
"runtime_call_stats_count_everything","","false","//third_party/blink/renderer/platform/BUILD.gn:189","否","保持默认","与需求无关，使用默认值"
"rust_sysroot_absolute","Chromium currently has a Rust toolchain for Android and Linux, but if you wish to experiment on more platforms you can use this argument to specify an alternative toolchain. This should be an absolute path to a directory containing a 'bin' directory and others. Commonly","""""","//build/config/rust.gni:40","否","保持默认","与需求无关，使用默认值"
"rustc_can_link","Rust code may end up being linked into a final executable by: At the moment, this first pipeline is incompatible with the ldflags we use for thin LTO, due to some problem in escaping gn rules. There's a further problem with -lunwind on Android. However, Rust code is still useful if it's contributing to our existing C++ linker invocations, so this doesn't disable Rust entirely. It does disable Rust unit test executables, so we do need to fix this. https://crbug.com/1229423","true","//build/config/rust.gni:73","否","保持默认","与需求无关，使用默认值"
"rustc_version","The version string returned by rustc -V, if using an alternative toolchain.","""""","//build/config/rust.gni:32","否","保持默认","与需求无关，使用默认值"
"safe_browsing_mode","","1","//components/safe_browsing/buildflags.gni:20","否","保持默认","与需求无关，使用默认值"
